run_id,iteration,warmup,adapter,elapsed_s,device_count,resource_count,resources_read,read_error_count,metrics_count,mapped_metric_count,unmapped_metric_count,alarms_count,active_alarms_count,snapshot_build_ms,list_resources_ms,read_resources_ms,read_health_ms,total_ms,health_status,health_mode,tools_exported,write_operations_allowed
airway-pressure-v07-run2-20260521T174707_648142Z,-20,True,simulated,0.0,1,8,8,0,3,3,0,1,0,2.315599995199591,0.021199986804276705,2.135699993232265,0.3760000108741224,4.848499986110255,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-19,True,simulated,1.0,1,8,8,0,3,3,0,1,0,2.3123999999370426,0.016399979358538985,2.0305000070948154,0.21910000941716135,4.578399995807558,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-18,True,simulated,2.0,1,8,8,0,3,3,0,1,0,2.579599997261539,0.024699984351173043,4.069600021466613,0.32809999538585544,7.00199999846518,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-17,True,simulated,3.0,1,8,8,0,3,3,0,1,0,2.9510000022128224,0.016200006939470768,1.961500005563721,0.21169998217374086,5.140399996889755,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-16,True,simulated,4.0,1,8,8,0,3,3,0,1,0,2.144900005077943,0.017300015315413475,2.433499990729615,0.23090001195669174,4.8266000230796635,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-15,True,simulated,5.0,1,8,8,0,3,3,0,1,0,1.8882000003941357,0.013899989426136017,4.623600019840524,0.2528999757487327,6.778599985409528,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-14,True,simulated,6.0,1,8,8,0,3,3,0,1,0,2.6903999969363213,0.025100016500800848,1.7804999952204525,0.33889999031089246,4.834899998968467,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-13,True,simulated,7.0,1,8,8,0,3,3,0,1,0,2.2413999831769615,0.014400022337213159,2.493799984222278,0.3167999966535717,5.066399986390024,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-12,True,simulated,8.0,1,8,8,0,3,3,0,1,0,4.501799994613975,0.023800006601959467,3.230800008168444,0.4358999722171575,8.192299981601536,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-11,True,simulated,9.0,1,8,8,0,3,3,0,1,0,2.5208000151906163,0.017099984688684344,2.1906000038143247,0.2967000182252377,5.025200021918863,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-10,True,simulated,10.0,1,8,8,0,3,3,0,1,0,2.838399988831952,0.020400009816512465,3.486400004476309,0.7691000064369291,7.114300009561703,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-9,True,simulated,11.0,1,8,8,0,3,3,0,1,0,6.679700018139556,0.024199980543926358,4.586299997754395,0.29009999707341194,11.58029999351129,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-8,True,simulated,12.0,1,8,8,0,3,3,0,1,0,2.4825999862514436,0.016400008462369442,3.6232999991625547,0.3417000116314739,6.464000005507842,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-7,True,simulated,13.0,1,8,8,0,3,3,0,1,0,2.715700014960021,0.016900012269616127,2.0573999790940434,0.205100019229576,4.995100025553256,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-6,True,simulated,14.0,1,8,8,0,3,3,0,1,0,2.446900005452335,0.021799991372972727,1.7125000013038516,0.2266000083182007,4.40780000644736,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-5,True,simulated,15.0,1,8,8,0,3,3,0,1,0,1.8905000179074705,0.013499986380338669,3.4537000174168497,0.29949998133815825,5.657200003042817,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-4,True,simulated,16.0,1,8,8,0,3,3,0,1,0,1.9545000104699284,0.014599994756281376,2.6180999993812293,0.3171999996993691,4.904400004306808,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-3,True,simulated,17.0,1,8,8,0,3,3,0,1,0,2.6805000088643283,0.014299992471933365,1.8228999979328364,0.23880001390352845,4.7565000131726265,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-2,True,simulated,18.0,1,8,8,0,3,3,0,1,0,1.9909999973606318,0.014800025383010507,3.0266999965533614,0.4138999793212861,5.44639999861829,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,-1,True,simulated,19.0,1,8,8,0,3,3,0,1,0,2.23280000500381,0.016999983927235007,1.8653000006452203,0.202000024728477,4.317100014304742,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,0,False,simulated,20.0,1,8,8,0,3,3,0,1,0,1.950100006069988,0.014299992471933365,2.1166999940760434,0.1866999955382198,4.2677999881561846,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,1,False,simulated,21.0,1,8,8,0,3,3,0,1,0,2.0374999730847776,0.015300000086426735,1.8576000002212822,0.23510001483373344,4.14549998822622,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,2,False,simulated,22.0,1,8,8,0,3,3,0,1,0,2.921300008893013,0.02069998299703002,2.2388999932445586,0.1812000118661672,5.362099997000769,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,3,False,simulated,23.0,1,8,8,0,3,3,0,1,0,2.2323000011965632,0.01729998621158302,2.078099991194904,0.2486000012140721,4.576299979817122,ok,read-only,False,False
airway-pressure-v07-run2-20260521T174707_648142Z,4,False,simulated,24.0,1,8,8,0,3,3,0,1,0,2.4329000152647495,0.013999990187585354,2.123800019035116,0.22639997769147158,4.797100002178922,ok,read-only,False,False
