run_id,iteration,warmup,adapter,elapsed_s,device_count,resource_count,resources_read,read_error_count,metrics_count,mapped_metric_count,unmapped_metric_count,alarms_count,active_alarms_count,snapshot_build_ms,list_resources_ms,read_resources_ms,read_health_ms,total_ms,health_status,health_mode,tools_exported,write_operations_allowed
tachycardia-v07-run2-20260521T174658_353063Z,-20,True,simulated,0.0,1,8,8,0,3,3,0,2,0,6.9432000163942575,0.027000001864507794,2.005199989071116,0.29120000544935465,9.266600012779236,ok,read-only,False,False
tachycardia-v07-run2-20260521T174658_353063Z,-19,True,simulated,1.0,1,8,8,0,3,3,0,2,0,2.074000018183142,0.01479999627918005,2.4096999841276556,0.3203999949619174,4.818899993551895,ok,read-only,False,False
tachycardia-v07-run2-20260521T174658_353063Z,-18,True,simulated,2.0,1,8,8,0,3,3,0,2,0,2.1542000176850706,0.014899997040629387,3.7435999838635325,0.28580002253875136,6.198500021127984,ok,read-only,False,False
tachycardia-v07-run2-20260521T174658_353063Z,-17,True,simulated,3.0,1,8,8,0,3,3,0,2,0,2.3160000273492187,0.016299978597089648,1.9699000113178045,0.23559998953714967,4.5378000068012625,ok,read-only,False,False
tachycardia-v07-run2-20260521T174658_353063Z,-16,True,simulated,4.0,1,8,8,0,3,3,0,2,0,2.2120000212453306,0.017099984688684344,2.1831000049132854,0.22640000679530203,4.638600017642602,ok,read-only,False,False
tachycardia-v07-run2-20260521T174658_353063Z,-15,True,simulated,5.0,1,8,8,0,3,3,0,2,0,2.191000006860122,0.01409999094903469,2.4899000127334148,0.2810999867506325,4.976099997293204,ok,read-only,False,False
tachycardia-v07-run2-20260521T174658_353063Z,-14,True,simulated,6.0,1,8,8,0,3,3,0,2,0,2.237899985630065,0.01580000389367342,2.1127999934833497,0.39110000943765044,4.757599992444739,ok,read-only,False,False
tachycardia-v07-run2-20260521T174658_353063Z,-13,True,simulated,7.0,1,8,8,0,3,3,0,2,0,2.227599994512275,0.01479999627918005,2.00459998450242,0.18020000425167382,4.427199979545549,ok,read-only,False,False
tachycardia-v07-run2-20260521T174658_353063Z,-12,True,simulated,8.0,1,8,8,0,3,3,0,2,0,2.23269997513853,0.017200014553964138,2.0262000034563243,0.20769998081959784,4.4837999739684165,ok,read-only,False,False
tachycardia-v07-run2-20260521T174658_353063Z,-11,True,simulated,9.0,1,8,8,0,3,3,0,2,0,3.341300005558878,0.020199979189783335,2.122400008374825,0.18900001305155456,5.672900006175041,ok,read-only,False,False
tachycardia-v07-run2-20260521T174658_353063Z,-10,True,simulated,10.0,1,8,8,0,3,3,0,2,0,2.2336000110954046,0.015300000086426735,2.229899982921779,0.30610000248998404,4.7848999965935946,ok,read-only,False,False
tachycardia-v07-run2-20260521T174658_353063Z,-9,True,simulated,11.0,1,8,8,0,3,3,0,2,0,2.9349999967962503,0.02579999272711575,2.1112999820616096,0.2521000278647989,5.324199999449775,ok,read-only,False,False
tachycardia-v07-run2-20260521T174658_353063Z,-8,True,simulated,12.0,1,8,8,0,3,3,0,2,0,3.215400007320568,0.0185999961104244,2.0979999972041696,0.24560000747442245,5.5776000081095845,ok,read-only,False,False
tachycardia-v07-run2-20260521T174658_353063Z,-7,True,simulated,13.0,1,8,8,0,3,3,0,2,0,2.1529000077862293,0.014999997802078724,1.9074000010732561,0.20899999071843922,4.284299997380003,ok,read-only,False,False
