run_id,iteration,warmup,adapter,elapsed_s,device_count,resource_count,resources_read,read_error_count,metrics_count,mapped_metric_count,unmapped_metric_count,alarms_count,active_alarms_count,snapshot_build_ms,list_resources_ms,read_resources_ms,read_health_ms,total_ms,health_status,health_mode,tools_exported,write_operations_allowed
spo2-drop-v07-run1-20260521T174701_564969Z,14,False,simulated,34.0,1,8,8,0,3,3,0,2,0,2.1701000223401934,0.016299978597089648,3.10550001449883,0.4377999866846949,5.729700002120808,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,15,False,simulated,35.0,1,8,8,0,3,3,0,2,0,2.363300009164959,0.01889999839477241,2.2038999886717647,0.2494000073056668,4.835500003537163,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,16,False,simulated,36.0,1,8,8,0,3,3,0,2,0,2.29199999012053,0.01889999839477241,2.3725000210106373,0.21109997760504484,4.894499987130985,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,17,False,simulated,37.0,1,8,8,0,3,3,0,2,0,2.4865000159479678,0.019800005247816443,3.6171999818179756,0.2350000140722841,6.358500017086044,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,18,False,simulated,38.0,1,8,8,0,3,3,0,2,0,2.6693999825511128,0.021700019715353847,2.3341999913100153,0.3271999885328114,5.352499982109293,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,19,False,simulated,39.0,1,8,8,0,3,3,0,2,0,2.288799994857982,0.020800012862309813,2.1723999816458672,0.2589000214356929,4.740900010801852,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,20,False,simulated,40.0,1,8,8,0,3,3,0,2,0,2.4101999879349023,0.01759998849593103,2.6936000213027,0.21889997879043221,5.340299976523966,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,21,False,simulated,41.0,1,8,8,0,3,3,0,2,0,2.528700017137453,0.018799997633323073,2.181499992730096,0.20370000856928527,4.932700016070157,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,22,False,simulated,42.0,1,8,8,0,3,3,0,2,0,2.2575999901164323,0.016400008462369442,2.0290999964345247,0.33370000892318785,4.636800003936514,ok,read-only,False,False
spo2-drop-v07-run1-20260521T174701_564969Z,23,False,simulated,43.0,1,8,8,0,3,3,0,2,0,2.3372999858111143,0.02160001895390451,2.094700001180172,0.2838999789673835,4.737499984912574,ok,read-only,False,False
