run_id,iteration,warmup,adapter,elapsed_s,device_count,resource_count,resources_read,read_error_count,metrics_count,mapped_metric_count,unmapped_metric_count,alarms_count,active_alarms_count,snapshot_build_ms,list_resources_ms,read_resources_ms,read_health_ms,total_ms,health_status,health_mode,tools_exported,write_operations_allowed
airway-pressure-v07-run3-20260521T174709_078819Z,-20,True,simulated,0.0,1,8,8,0,3,3,0,1,0,3.1817999843042344,0.024500011932104826,3.322200005641207,0.3133999998681247,6.841900001745671,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-19,True,simulated,1.0,1,8,8,0,3,3,0,1,0,2.3742000048514456,0.01889999839477241,2.4061000149231404,0.21090000518597662,5.010100023355335,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-18,True,simulated,2.0,1,8,8,0,3,3,0,1,0,2.1376999793574214,0.017200014553964138,2.5307000032626092,1.1943999852519482,5.879999982425943,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-17,True,simulated,3.0,1,8,8,0,3,3,0,1,0,2.320699975825846,0.016900012269616127,1.9799000001512468,0.33209999673999846,4.649599984986708,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-16,True,simulated,4.0,1,8,8,0,3,3,0,1,0,2.3446000122930855,0.016699981642886996,2.084500010823831,0.23030000738799572,4.676100012147799,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-15,True,simulated,5.0,1,8,8,0,3,3,0,1,0,2.0143000001553446,0.015799974789842963,2.1496000117622316,0.5583000020124018,4.737999988719821,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-14,True,simulated,6.0,1,8,8,0,3,3,0,1,0,2.9262000171002,0.020000006770715117,1.8219999910797924,0.26870000874623656,5.036900023696944,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-13,True,simulated,7.0,1,8,8,0,3,3,0,1,0,2.0238999859429896,0.016900012269616127,1.8640999915078282,0.20730000687763095,4.112199996598065,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-12,True,simulated,8.0,1,8,8,0,3,3,0,1,0,2.1225000091362745,0.023900007363408804,2.103699982399121,0.2643000043462962,4.5144000032451,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-11,True,simulated,9.0,1,8,8,0,3,3,0,1,0,2.4828000168781728,0.023999979021027684,2.645400003530085,0.28310000197961926,5.435300001408905,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-10,True,simulated,10.0,1,8,8,0,3,3,0,1,0,2.132900001015514,0.016300007700920105,1.9844999769702554,0.2491000050213188,4.382799990708008,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-9,True,simulated,11.0,1,8,8,0,3,3,0,1,0,2.0244999905116856,0.01819999306462705,1.9969000131823123,0.20769998081959784,4.247299977578223,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-8,True,simulated,12.0,1,8,8,0,3,3,0,1,0,2.0010000152979046,0.015600002370774746,2.4852999777067453,0.28490001568570733,4.786800011061132,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-7,True,simulated,13.0,1,8,8,0,3,3,0,1,0,2.653400006238371,0.018099992303177714,2.5724000006448478,0.458399998024106,5.702299997210503,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-6,True,simulated,14.0,1,8,8,0,3,3,0,1,0,2.6175999955739826,0.01780001912266016,2.721099997870624,0.27189997490495443,5.628399987472221,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-5,True,simulated,15.0,1,8,8,0,3,3,0,1,0,2.665100008016452,0.034900003811344504,2.231899998150766,0.2463000128045678,5.17820002278313,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-4,True,simulated,16.0,1,8,8,0,3,3,0,1,0,2.2794000105932355,0.018399994587525725,2.193499996792525,0.28229999588802457,4.773599997861311,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-3,True,simulated,17.0,1,8,8,0,3,3,0,1,0,2.254099992569536,0.018999999156221747,2.3304000205826014,0.2576999831944704,4.8611999955028296,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-2,True,simulated,18.0,1,8,8,0,3,3,0,1,0,2.5465000071562827,0.023300002794712782,2.043399988906458,0.22799998987466097,4.841199988732114,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,-1,True,simulated,19.0,1,8,8,0,3,3,0,1,0,2.436100010527298,0.019500002963468432,1.9500000053085387,0.2708999963942915,4.6765000151935965,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,0,False,simulated,20.0,1,8,8,0,3,3,0,1,0,2.374600007897243,0.019599974621087313,2.006300026550889,0.2728999825194478,4.673399991588667,ok,read-only,False,False
airway-pressure-v07-run3-20260521T174709_078819Z,1,False,simulated,21.0,1,8,8,0,3,3,0,1,0,2.3292000114452094,0.02099998528137803,2.183600008720532,0.2921000123023987,4.825900017749518,ok,read-only,False,False
