run_id,iteration,warmup,adapter,elapsed_s,device_count,resource_count,resources_read,read_error_count,metrics_count,mapped_metric_count,unmapped_metric_count,alarms_count,active_alarms_count,snapshot_build_ms,list_resources_ms,read_resources_ms,read_health_ms,total_ms,health_status,health_mode,tools_exported,write_operations_allowed
baseline-v07-run3-20260521T174653_971909Z,-20,True,simulated,0.0,2,12,12,0,6,6,0,3,0,3.9889999898150563,0.027600006433203816,4.853999998886138,0.23370000417344272,9.104299999307841,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-19,True,simulated,1.0,2,12,12,0,6,6,0,3,0,3.560200013453141,0.019800005247816443,2.969699999084696,0.22119999630376697,6.77090001408942,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-18,True,simulated,2.0,2,12,12,0,6,6,0,3,0,2.9454999894369394,0.017400016076862812,3.6823999835178256,0.22780001745559275,6.8731000064872205,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-17,True,simulated,3.0,2,12,12,0,6,6,0,3,0,4.024800000479445,0.025800021830946207,4.015699989395216,0.35200000274926424,8.418300014454871,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-16,True,simulated,4.0,2,12,12,0,6,6,0,3,0,3.7592999869957566,0.02220002352260053,3.80330000189133,0.28899998869746923,7.873800001107156,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-15,True,simulated,5.0,2,12,12,0,6,6,0,3,0,4.615700017893687,0.49149998812936246,2.933399984613061,0.19990000873804092,8.240499999374151,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-14,True,simulated,6.0,2,12,12,0,6,6,0,3,0,3.529500012518838,0.021199986804276705,3.494400007184595,0.3060000017285347,7.351100008236244,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-13,True,simulated,7.0,2,12,12,0,6,6,0,3,0,3.037999995285645,0.022099993657320738,3.619099996285513,0.219000008655712,6.898199993884191,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-12,True,simulated,8.0,2,12,12,0,6,6,0,3,0,3.0952999950386584,0.019500002963468432,3.1267000013031065,0.21170001127757132,6.453200010582805,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-11,True,simulated,9.0,2,12,12,0,6,6,0,3,0,3.6475999804679304,0.024500011932104826,2.843800000846386,0.2610000083222985,6.77690000156872,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-10,True,simulated,10.0,2,12,12,0,6,6,0,3,0,3.6848000017926097,0.038300000596791506,3.2814999867696315,0.27359998784959316,7.278199977008626,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-9,True,simulated,11.0,2,12,12,0,6,6,0,3,0,3.843699989374727,0.023300002794712782,2.968399989185855,0.4896000027656555,7.32499998412095,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-8,True,simulated,12.0,2,12,12,0,6,6,0,3,0,3.310800006147474,0.02169999061152339,3.0032999929971993,0.2376000047661364,6.573399994522333,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-7,True,simulated,13.0,2,12,12,0,6,6,0,3,0,4.17970001581125,0.021599989850074053,3.1602999952156097,0.5244000058155507,7.886000006692484,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-6,True,simulated,14.0,2,12,12,0,6,6,0,3,0,4.403600003570318,0.019700004486367106,3.478299971902743,0.19990000873804092,8.10149998869747,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-5,True,simulated,15.0,2,12,12,0,6,6,0,3,0,3.1376999977510422,0.021599989850074053,3.430899989325553,0.2491000050213188,6.839299981947988,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-4,True,simulated,16.0,2,12,12,0,6,6,0,3,0,3.2423000084236264,0.017999991541728377,2.8557000041473657,0.4754000110551715,6.591400015167892,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-3,True,simulated,17.0,2,12,12,0,6,6,0,3,0,3.385299991350621,0.02190002123825252,3.3408000017516315,0.2125999890267849,6.96060000336729,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-2,True,simulated,18.0,2,12,12,0,6,6,0,3,0,4.07890000496991,0.021400017431005836,3.7874999979976565,0.28399997972883284,8.171800000127405,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,-1,True,simulated,19.0,2,12,12,0,6,6,0,3,0,3.6066000175196677,0.020599982235580683,4.6202999947126955,0.2319000195711851,8.479400014039129,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,0,False,simulated,20.0,2,12,12,0,6,6,0,3,0,3.248399996664375,0.020199979189783335,2.716000017244369,0.31239999225363135,6.2969999853521585,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,1,False,simulated,21.0,2,12,12,0,6,6,0,3,0,3.661199996713549,0.027300004148855805,3.4070999827235937,0.22020001779310405,7.3158000013791025,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,2,False,simulated,22.0,2,12,12,0,6,6,0,3,0,3.1706999870948493,0.01920000067912042,3.541599988238886,0.19150000298395753,6.922999978996813,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,3,False,simulated,23.0,2,12,12,0,6,6,0,3,0,3.1162000086624175,0.018999999156221747,3.584299993235618,0.27370001771487296,6.99320001876913,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,4,False,simulated,24.0,2,12,12,0,6,6,0,3,0,3.564899991033599,0.04050001734867692,3.2399999909102917,0.3677000058814883,7.213100005174056,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,5,False,simulated,25.0,2,12,12,0,6,6,0,3,0,3.303400008007884,0.021299987565726042,3.7155000027269125,0.24160000612027943,7.281800004420802,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,6,False,simulated,26.0,2,12,12,0,6,6,0,3,0,3.487300011329353,0.020099978428333998,4.029500007163733,0.24540000595152378,7.782300002872944,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,7,False,simulated,27.0,2,12,12,0,6,6,0,3,0,2.945999993244186,0.01829999382607639,3.0264999950304627,0.22509999689646065,6.215899978997186,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,8,False,simulated,28.0,2,12,12,0,6,6,0,3,0,3.9254000002983958,0.022899999748915434,3.111700003501028,0.2641000028233975,7.3241000063717365,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,9,False,simulated,29.0,2,12,12,0,6,6,0,3,0,3.159199986839667,0.019099999917671084,2.9236999980639666,0.20110001787543297,6.303100002696738,ok,read-only,False,False
baseline-v07-run3-20260521T174653_971909Z,10,False,simulated,30.0,2,12,12,0,6,6,0,3,0,3.09209999977611,0.020000006770715117,4.097500001080334,0.32589997863397,7.535499986261129,ok,read-only,False,False
