run_id,iteration,warmup,adapter,elapsed_s,device_count,resource_count,resources_read,read_error_count,metrics_count,mapped_metric_count,unmapped_metric_count,alarms_count,active_alarms_count,snapshot_build_ms,list_resources_ms,read_resources_ms,read_health_ms,total_ms,health_status,health_mode,tools_exported,write_operations_allowed
spo2-drop-v07-run2-20260521T174703_013550Z,-20,True,simulated,0.0,1,8,8,0,3,3,0,2,0,2.59569997433573,0.022400025045499206,2.030499977990985,0.1907000259961933,4.8393000033684075,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-19,True,simulated,1.0,1,8,8,0,3,3,0,2,0,2.397100004600361,0.0295999925583601,1.9987000268884003,0.19779999274760485,4.623200016794726,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-18,True,simulated,2.0,1,8,8,0,3,3,0,2,0,2.810399979352951,0.02060001133941114,3.3346000127494335,0.24099997244775295,6.406599975889549,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-17,True,simulated,3.0,1,8,8,0,3,3,0,2,0,2.070999995339662,0.014999997802078724,1.7614999960642308,0.1863999932538718,4.033899982459843,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-16,True,simulated,4.0,1,8,8,0,3,3,0,2,0,2.1779999951831996,0.01650000922381878,2.013799996348098,0.4034999874420464,4.611799988197163,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-15,True,simulated,5.0,1,8,8,0,3,3,0,2,0,2.468799997586757,0.018700025975704193,2.586699993116781,0.295000005280599,5.369200021959841,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-14,True,simulated,6.0,1,8,8,0,3,3,0,2,0,2.6005000108852983,0.021899992134422064,1.8365000141784549,0.20429998403415084,4.663200001232326,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-13,True,simulated,7.0,1,8,8,0,3,3,0,2,0,2.1207999961916357,0.016600009985268116,2.8469999961089343,0.1934999891091138,5.177899991394952,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-12,True,simulated,8.0,1,8,8,0,3,3,0,2,0,2.2589000000152737,0.019400002202019095,3.84920000215061,0.20179999410174787,6.329299998469651,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-11,True,simulated,9.0,1,8,8,0,3,3,0,2,0,2.1789000020362437,0.017399986973032355,2.098300028592348,0.2750999992713332,4.569700016872957,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-10,True,simulated,10.0,1,8,8,0,3,3,0,2,0,2.1353000192902982,0.015700003132224083,2.0932999905198812,0.2860999957192689,4.5304000086616725,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-9,True,simulated,11.0,1,8,8,0,3,3,0,2,0,2.0800000056624413,0.016000005416572094,2.8611999878194183,0.205400021513924,5.162600020412356,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-8,True,simulated,12.0,1,8,8,0,3,3,0,2,0,2.3360000050161034,0.01990000600926578,1.8262999947182834,0.28390000807121396,4.4661000138148665,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-7,True,simulated,13.0,1,8,8,0,3,3,0,2,0,2.2637000074610114,0.017999991541728377,1.9315000099595636,0.2395999908912927,4.452799999853596,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-6,True,simulated,14.0,1,8,8,0,3,3,0,2,0,2.242399990791455,0.016700010746717453,2.0921000104863197,0.25749998167157173,4.608699993696064,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-5,True,simulated,15.0,1,8,8,0,3,3,0,2,0,2.578399988124147,0.01750001683831215,2.6624999882187694,0.2924999862443656,5.550899979425594,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-4,True,simulated,16.0,1,8,8,0,3,3,0,2,0,2.2481000050902367,0.019899976905435324,1.8619000038597733,0.19340001745149493,4.32330000330694,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-3,True,simulated,17.0,1,8,8,0,3,3,0,2,0,2.1681000071112067,0.014699995517730713,2.188599988585338,0.23790000705048442,4.60929999826476,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-2,True,simulated,18.0,1,8,8,0,3,3,0,2,0,2.9220999858807772,0.05910001345910132,2.115399984177202,0.19859999883919954,5.29519998235628,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,-1,True,simulated,19.0,1,8,8,0,3,3,0,2,0,2.3831999860703945,0.016600009985268116,2.004999987548217,0.3203000233042985,4.725100006908178,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,0,False,simulated,20.0,1,8,8,0,3,3,0,2,0,2.2264000144787133,0.016399979358538985,2.2428000229410827,0.3223999810870737,4.807999997865409,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,1,False,simulated,21.0,1,8,8,0,3,3,0,2,0,2.398999989964068,0.017699989257380366,2.645700005814433,0.40970000554807484,5.472099990583956,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,2,False,simulated,22.0,1,8,8,0,3,3,0,2,0,2.1898000268265605,0.01819999306462705,2.2293000074569136,0.2595999976620078,4.696900025010109,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,3,False,simulated,23.0,1,8,8,0,3,3,0,2,0,2.449199993861839,0.027300004148855805,2.3301999899558723,0.2686000079847872,5.0752999959513545,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,4,False,simulated,24.0,1,8,8,0,3,3,0,2,0,2.1670999994967133,0.017300015315413475,2.027399983489886,0.27129999944008887,4.4830999977421016,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,5,False,simulated,25.0,1,8,8,0,3,3,0,2,0,2.960499987239018,0.01829999382607639,2.2418000153265893,0.3313999914098531,5.551999987801537,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,6,False,simulated,26.0,1,8,8,0,3,3,0,2,0,2.1031999785918742,0.0171000137925148,2.033500000834465,0.2531000063754618,4.406899999594316,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,7,False,simulated,27.0,1,8,8,0,3,3,0,2,0,2.1847999887540936,0.018099992303177714,2.61950001004152,0.3271000168751925,5.149500007973984,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,8,False,simulated,28.0,1,8,8,0,3,3,0,2,0,2.594399993540719,0.019099999917671084,2.039699989836663,0.2091999922413379,4.862399975536391,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,9,False,simulated,29.0,1,8,8,0,3,3,0,2,0,2.3452000168617815,0.017999991541728377,2.078399993479252,0.20750000840052962,4.649100010283291,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,10,False,simulated,30.0,1,8,8,0,3,3,0,2,0,2.1843999857082963,0.018600025214254856,1.9634999916888773,0.28399997972883284,4.450499982340261,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,11,False,simulated,31.0,1,8,8,0,3,3,0,2,0,2.6199000130873173,0.021099986042827368,2.691800007596612,0.24090000079013407,5.573700007516891,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,12,False,simulated,32.0,1,8,8,0,3,3,0,2,0,2.438399998936802,0.016999983927235007,1.7247000068891793,0.29880000511184335,4.47889999486506,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,13,False,simulated,33.0,1,8,8,0,3,3,0,2,0,2.335600001970306,0.017600017599761486,1.8949999939650297,0.31060000765137374,4.558800021186471,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,14,False,simulated,34.0,1,8,8,0,3,3,0,2,0,2.3246000055223703,0.01829999382607639,1.863999990746379,0.2838000073097646,4.49069999740459,ok,read-only,False,False
spo2-drop-v07-run2-20260521T174703_013550Z,15,False,simulated,35.0,1,8,8,0,3,3,0,2,0,2.4348000006284565,0.018900027498602867,1.8485999898985028,0.26030000299215317,4.562600021017715,ok,read-only,False,False
